model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,3,33,0.6117986440658569,0.5732923150062561,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,4,33,0.569320023059845,0.5584434866905212,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,5,33,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,6,33,0.569320023059845,0.5578028559684753,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,7,33,0.569320023059845,0.5546031594276428,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,8,33,0.569320023059845,0.5549315214157104,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,9,33,0.569320023059845,0.5519200563430786,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,0,38,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,1,38,0.6117986440658569,0.5713207721710205,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,2,38,0.569320023059845,0.5557134747505188,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,3,38,0.6117986440658569,0.5736075639724731,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,4,38,0.5943968296051025,0.5651304125785828,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,5,38,0.6117986440658569,0.5738396644592285,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,6,38,0.5943968296051025,0.5648065805435181,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,7,38,0.6117986440658569,0.5714763402938843,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,8,38,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,9,38,0.6117986440658569,0.5793018341064453,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,0,43,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,1,43,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,2,43,0.569320023059845,0.5585420727729797,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,3,43,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,4,43,0.569320023059845,0.5590171813964844,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,5,43,0.6117986440658569,0.5725175142288208,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,6,43,0.6117986440658569,0.5736499428749084,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,7,43,0.6117986440658569,0.5724838376045227,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,8,43,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,9,43,0.6117986440658569,0.5738396644592285,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,0,48,0.6117986440658569,0.5724838376045227,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,1,48,0.6117986440658569,0.5736075639724731,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,2,48,0.5943968296051025,0.566710352897644,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,3,48,0.569320023059845,0.5540136694908142,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,4,48,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,5,48,0.5943968296051025,0.5658776164054871,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,6,48,0.6117986440658569,0.5736075639724731,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,7,48,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,8,48,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,9,48,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,0,53,0.6117986440658569,0.5738396644592285,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,1,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,2,53,0.5943968296051025,0.5648488998413086,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,3,53,0.5943968296051025,0.566710352897644,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,4,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,5,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,6,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,7,53,0.6117986440658569,0.5736499428749084,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,8,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,9,53,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,0,58,0.6117986440658569,0.5794915556907654,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,1,58,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,2,58,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,3,58,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,4,58,0.5943968296051025,0.566710352897644,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,5,58,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,6,58,0.5943968296051025,0.566710352897644,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,7,58,0.6117986440658569,0.5795339345932007,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,8,58,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,9,58,0.5943968296051025,0.566710352897644,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,0,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,1,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,2,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,3,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,4,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,5,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,6,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,7,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,8,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,9,63,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,0,64,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,1,64,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,2,64,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,3,64,0.6117986440658569,0.5803114175796509,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,4,64,0.6117986440658569,0.5803114175796509,0.3,6
